评论页码,评论内容,IP属地,性别,评论时间,点赞数,主评论
32,欢迎回来我的朋友,江西,女,2023-09-29 21:20:01,1,True
32,握草你是谁,江苏,男,2023-09-29 21:15:36,1,True
32,@心里住着小朋友,河南,女,2023-09-29 21:14:39,1,True
32,我们都很想你,广东,女,2023-09-29 21:11:35,1,True
32,欢迎回来👏老坛,浙江,女,2023-09-29 21:10:29,1,True
32,回来啦,福建,女,2023-09-29 21:09:42,1,True
32,还会继续更吗？,四川,,2023-09-29 21:08:15,1,True
32,等很久了,广东,男,2023-09-29 21:06:53,1,True
33,我天哪,河南,,2023-09-29 21:06:00,1,True
33,[鹿乃_？？？],广西,男,2023-09-29 21:05:13,1,True
33,wtf，我记得你,安徽,,2023-09-29 21:05:19,1,True
33,我嘞个豆啊啊？,重庆,女,2023-09-29 21:04:55,1,True
33,抱抱，回来就好,陕西,女,2023-09-29 21:04:12,1,True
33,老坛！！！！！！,上海,女,2023-09-29 21:04:06,1,True
33,2分钟这么多人！,浙江,男,2023-09-29 21:02:45,1,True
33,[哦呼],湖南,男,2023-09-29 21:02:34,1,True
33,堂堂解释,广东,男,2023-09-29 21:01:35,1,True
33,卧槽？？[星星眼],辽宁,女,2023-09-29 21:01:05,1,True
33,想你啊啊啊啊啊,四川,女,2023-09-29 21:00:40,1,True
33,我嘞个豆,江苏,女,2023-09-29 21:00:34,1,True
33,卧槽,江西,女,2023-09-29 21:00:41,1,True
33,蹲到了，蹲到了,陕西,,2023-09-29 21:00:39,1,True
33,[保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][拥抱][拥抱][拥抱],福建,,2023-10-01 12:02:51,1,True
33,好想你啊，不知不觉已经过去了三年[大哭],山东,女,2023-10-01 11:27:21,1,True
34,@AI视频小助理 总结一下,广东,男,2023-10-01 08:11:32,1,True
34,看的有点压抑…生理不适,福建,,2023-10-01 04:07:45,1,True
34,坛哥你的歌太好听了,重庆,,2023-10-01 01:34:28,1,True
34,欢迎回来，老坛[拥抱],广东,女,2023-10-01 01:20:16,1,True
34,直接夹心SAMA！！！,湖南,女,2023-09-30 23:54:02,1,True
34,@懒得起床zzzzzz 啊啊啊啊啊啊啊啊,广东,,2023-09-30 23:50:21,1,True
34,简介的号码是-北京市心理危机干预热线，希望大家用不上,广东,女,2023-09-30 23:43:08,1,True
34,看到封面我还以为是哪个买单车的阿昌[doge],广东,男,2023-09-30 23:00:10,1,True
34,啥意思，为啥要把自己剥开,广东,男,2023-09-30 22:36:23,1,True
34,我焦虑到极点的时候也有这种冲动，想从皮肤开始到骨头一片片被剥离成碎片，这样想想缓解一下那种窒息的感觉,重庆,,2023-09-30 21:31:54,1,True
34,我擦我还以为你考研去了,广东,,2023-09-30 21:30:09,1,True
34,话多可以可以解决的彻底点,河南,,2023-09-30 20:52:55,1,True
34,"再也无法忍受“割裂感”的我紧握住肋骨，撕扯开了极具浪漫主义的夜间私人生活幻想和存于白昼的冰冷严密的工具主义机械目常，那里存在“真我”吗?
我紧盯住错综复杂的心血管网路，却只能看到一堆无关于生活的——肉。",安徽,男,2023-09-30 20:23:45,1,True
34,欢迎回来[来古弥新_思考桃],匈牙利,女,2023-09-30 20:11:37,1,True
34,我们从没有忘记过你。老坛，我们爱你。,广东,,2023-09-30 19:42:23,1,True
34,啊啊啊啊，我真的以为在做梦[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭],福建,女,2023-09-30 19:02:34,1,True
34,啊！！！！我的老坛！！！！！,北京,女,2023-09-30 17:12:20,1,True
34,老坛中秋快乐，转眼这么长时间了，真的好久好久没见你更新了,天津,男,2023-09-30 16:55:31,1,True
34,竟然已经三年了嘛,山东,,2023-09-30 16:52:21,1,True
35,"第一眼：老坛胡说，划走
第二眼：等等，谁？
中秋快乐老坛",河北,男,2023-09-30 16:33:47,1,True
35,欢迎回来，很想你，老坛[tv_微笑][tv_微笑],云南,,2023-09-30 16:16:17,1,True
35,我靠，流浪汉造型[无语]我的帅哥哥呢？,安徽,女,2023-09-30 15:53:47,1,True
35,三年了？虽然从未关注，但是一直有看,辽宁,女,2023-09-30 15:21:43,1,True
35,天啊阿啊阿啊阿啊阿啊阿啊一直都很喜欢很喜欢老坛,未知,女,2023-09-30 15:21:10,1,True
35,老坛啊！真的！这个是我双节假期最好的礼物！[大哭],福建,,2023-09-30 15:05:15,1,True
35,我为什么等了三年？,广西,女,2023-09-30 15:02:19,1,True
35,有时候什么都不想去做 时间久了就习惯了,四川,,2023-09-30 14:15:09,1,True
35,老坛 好久不见 期待你的更新 很想念你,辽宁,女,2023-09-30 14:10:33,1,True
35,高一的时候关注的，现在已经大二了，还记得以前的变形兄弟，没想到居然这么快三年过去了，回来吧，老坛,浙江,男,2023-09-30 13:58:04,1,True
35,希望有一天你的视频标题是“被爱真的可以重新长出血肉”,四川,女,2023-09-30 13:56:10,1,True
35,老坛！谢谢你回来！！,广东,,2023-09-30 13:54:32,1,True
35,欢迎回来[tv_难过][tv_难过][tv_大哭],广东,女,2023-09-30 13:53:47,1,True
35,[2023][奋斗],山东,男,2023-09-30 13:51:36,1,True
35,我也经历了四年的抑郁，总之希望大家都好起来吧[奋斗],广东,女,2023-09-30 13:50:12,1,True
35,欢迎回家！[大哭][大哭][大哭],湖北,女,2023-09-30 13:36:28,1,True
35,天呐 竟然是老坛[大哭],浙江,女,2023-09-30 13:02:37,1,True
35,不知道可不可以讲一讲，我朋友...我这两年也深陷焦虑抑郁，用药好久好久了，而我又真的很笨，不知道怎么办，怎么帮他。工作的压力，上司的压力，生活的压力，没有尽头，每天醒最害怕的事情就是工作，可是一切都无力改变。,云南,,2023-09-30 12:45:00,1,True
35,欢迎回来，变形兄弟[打call],福建,男,2023-09-30 12:43:05,1,True
35,老坛加油！,陕西,,2023-09-30 12:34:38,1,True
36,[拥抱][拥抱]老坛要好好的，我们永远支持你,上海,,2023-09-30 12:32:22,1,True
36,好艺术……很有感染力的实验性动画 希望快点好起来,上海,女,2023-09-30 12:29:43,1,True
36,好久不见了老坛 中秋快乐！,安徽,,2023-09-30 12:19:09,1,True
36,看到我真是身临其境，那种窒息无助真实住了[tv_流泪][tv_流泪][tv_流泪][tv_流泪],福建,女,2023-09-30 11:50:46,1,True
36,欢迎回来老坛！！！太激动了，当时老坛退圈的时候听着他的歌哭的稀里哗啦，现在回来了我真的好泪目[大哭][大哭][大哭],陕西,,2023-09-30 11:48:40,1,True
36,中秋节快乐，欢迎回来。,河北,,2023-09-30 11:46:33,1,True
36,看到有你的消息就很知足了，一定要照顾好自己兄弟。,广东,,2023-09-30 11:40:44,1,True
36,老铁期待你的新作,广东,,2023-09-30 11:38:46,1,True
36,好久不见！[2023],山东,男,2023-09-30 11:28:02,1,True
36,这么优秀的人都会陷入焦虑和内耗，起来照了照镜子，ok！fine!,江苏,,2023-09-30 11:20:33,1,True
36,老坛，我从初二开始认得你，那时候你和力元君他们一起拍视频真的很有趣，上了高中你慢慢停止了更新，也结了婚，我也备战高考没有在关注，以为你在三次是快乐的。如今我大学了，也希望你能开心,广西,男,2023-09-30 11:17:03,1,True
36,[大哭][大哭][大哭]回来啦,安徽,,2023-09-30 10:56:01,1,True
36,欢迎回来！！！[保卫萝卜_哇][保卫萝卜_哇],广东,女,2023-09-30 10:50:38,1,True
36,@Dustilayer  你说挺喜欢的up来着（好像,浙江,男,2023-09-30 10:32:55,1,True
36,是最喜欢的up[大哭][大哭][大哭],福建,,2023-10-02 02:12:28,0,False
36,你什么都没有错过 欢迎回家老坛,江苏,女,2023-09-30 09:46:33,1,True
36,欢迎回来[脱单doge]，你的观众一直都在，中秋快乐哟,广东,男,2023-09-30 09:35:06,1,True
36,欢迎回来 中秋快乐!,山东,女,2023-09-30 09:29:09,1,True
36,中秋快乐，希望你能快快好起来[tv_难过]等你老坛,广东,女,2023-09-30 09:19:50,1,True
36,到底发生什么事了啊？[大哭],湖南,男,2023-09-30 09:13:34,1,True
36,安慰很苍白，看了几秒视频的网络熟人，祝福你好,江西,,2023-09-30 08:57:45,1,True
37,好疼好疼，能够感同身受，希望早点好起来,福建,女,2023-09-30 08:49:14,1,True
37,老坛终于回来了[大哭][大哭][大哭][大哭][大哭][大哭],天津,女,2023-09-30 08:45:58,1,True
37,中秋快乐 回来就好,新疆,女,2023-09-30 08:32:25,1,True
37,我从大一到现在也差不多花了三年时间走出来了,上海,,2023-09-30 08:29:04,1,True
37,我现在已经完全走出来了 花了六年,广东,,2023-09-30 08:24:31,1,True
37,希望你会好起来 作为一个抑郁症痊愈的幸运儿 我希望你也会好好的,江苏,,2023-09-30 07:56:46,1,True
37,初三到大一[大哭][大哭],浙江,,2023-09-30 07:48:17,1,True
37,欢迎回来老坛，很想念你的弹唱[大哭]欢迎回来,福建,,2023-09-30 07:36:15,1,True
37,祝你越来越好，我也小病过一段时间，对于抑郁多接触社会让自己感到轻松快乐充实就可以慢慢改善了，加油，还有就是中秋快乐,河南,,2023-09-30 07:25:54,1,True
37,既然回来了一定要经常更新哦！[打call],浙江,,2023-09-30 07:24:17,1,True
37,身体不会骗你，慢慢恢复起来吧，共勉,广东,,2023-09-30 06:50:23,1,True
37,一念善恶，其实心理问题也就这么回事，有时候转念一想就啥都看开了，执念太深无法自拔，试试换个想法，自问自己执着的到底是什么，先别尝试反驳什么什么，认真想想,广东,,2023-09-30 06:35:32,1,True
37,居然三年了，好久不见啊老坛[大哭],河南,女,2023-09-30 06:35:52,1,True
37,老坛我以为你是结婚去了[难过],广东,,2023-09-30 04:50:09,1,True
37,正好是疫情三年，一切都结束了，快来感受这个生机勃勃的世界,河南,男,2023-09-30 04:10:34,1,True
37,搞精神一点嘛，不要那么邋遢，收拾好心情迈向新的人生,广东,男,2023-09-30 04:03:49,1,True
37,有谁知道up主发生什么了吗[捂眼],河北,男,2023-09-30 03:34:30,1,True
37,希望你能好起来，因为我也在遭受这种痛苦,贵州,,2023-09-30 03:15:49,1,True
37,欢迎回来，我们很想你,江苏,男,2023-09-30 03:08:35,1,True
38,已经三年了吗 想想也是我已经工作两年多了。我永远记得你是我打开b站的动力！辛苦了老坛酸菜！抱抱你[拥抱]我永远在！,福建,女,2023-09-30 03:05:05,1,True
38,好久不见！欢迎回来！,广东,女,2023-09-30 02:55:14,1,True
38,woc！！[大哭][大哭][大哭],北京,男,2023-09-30 02:58:00,1,True
38,最后你的世界变亮了。恭喜你走出困境,上海,,2023-09-30 02:53:55,1,True
38,加油！加油加油！！！！！！你真的很棒！欢迎回来！,广东,女,2023-09-30 02:42:42,1,True
38,看见名字我马上点进来了！但我怎么没关注你啊哥，欢迎回来，老坛[给心心]以前特别喜欢你的视频，加油！[给心心],山西,,2023-09-30 02:40:16,1,True
38,已经三年了吗，，时间过得好快,上海,女,2023-09-30 02:39:31,1,True
38,我天呢我以为你是回归生活了，抱抱你，看起来好难受,广东,女,2023-09-30 02:38:30,1,True
38,没想到已经3年了欢迎回来[脱单doge],广东,,2023-09-30 02:32:26,1,True
38,我庆幸  我一直都在。,湖南,男,2023-09-30 02:34:12,1,True
38,救命 欢迎回来！我曾经最喜欢的up  现在也是！！中秋快乐！,广东,女,2023-09-30 02:27:16,1,True
38,老坛呜呜呜你回来了[保卫萝卜_哭哭][保卫萝卜_哭哭][大哭][大哭],江西,,2023-09-30 02:21:53,1,True
38,真的希望所有人都开心 健康,河北,,2023-09-30 02:16:52,1,True
38,亲爱的老坛欢迎回来，事事顺心喔别给自己太多压力又把自己心里搞垮,浙江,男,2023-09-30 02:19:02,1,True
38,真的恍如隔世，第一次知道老坛是高一老师放你的视频。转眼我已经大三了，单我自己的生活变化已经很大了，这个视频就像承载了过去几年的回忆,河南,,2023-09-30 02:14:34,1,True
38,我以为是结婚了就不更新了,上海,,2023-09-30 01:53:52,1,True
38,"我天，刚还在肝作业呢，莫名其妙哼起老坛写的歌，然后现在就是深夜刷到了，看到三年这个词多少有点触动。
欢迎回来老坛！看到你更新真的很惊喜，希望你早点摆脱焦虑抑郁，找回快乐[保卫萝卜_哇]",广东,,2023-09-30 01:55:15,1,True
38,钱塘江上潮信来，今日方知我是我,山东,,2023-09-30 01:42:13,1,True
38,欢迎回家[拥抱][拥抱],贵州,,2023-09-30 01:40:59,1,True
38,救命，是老坛，终于等到你,上海,,2023-09-30 01:37:46,1,True
39,老坛加油，找到自己内心，感受自己生命的每一个跃动！！！[打call][打call][打call],黑龙江,男,2023-09-30 01:30:47,1,True
39,我丢，终于来了哥[打call],山东,男,2023-09-30 01:29:45,1,True
39,欢迎回来谭总！！！,四川,男,2023-09-30 01:18:50,1,True
39,@ArchivePoint 天呐,湖南,女,2023-09-30 01:01:46,1,True
39,真的欢迎回来[艾恺特收藏集_打CALL][艾恺特收藏集_打CALL],湖北,男,2023-09-30 00:58:14,1,True
39,欢迎回来 在中秋的这一天 我从三级号变成现在的六级号啦 欢迎回家,四川,女,2023-09-30 00:55:56,1,True
39,回来了就好，大家都很想你了,湖南,,2023-09-30 00:48:30,1,True
39,视频看完，是这么难受的吗？我一直以为是老坛结婚以后有了新的目标和事业，所以才很少更新b站，祝安好啊，要天天快乐啊,河北,,2023-09-30 00:45:23,1,True
39,"没想到老胡这几年这么艰难，想给你一个拥抱。看到撕裂自己的时候感受到了这得有多大的痛，但生病时就是这样，好像肉身在自己之外，无法与自己&#34;合一&#34;，相比之下疼痛已经不算什么，更难受的是无法呼吸，好像一切都是负累。
这几年老胡身边的人应该很不容易。现在回到B站也不要太累，给自己太多期待，顺其自然，慢慢来。",北京,,2023-09-30 00:37:41,1,True
39,起猛了[大哭]老坛居然更新了[大哭]欢迎回来,重庆,,2023-09-30 00:35:09,1,True
39,老坛[大哭][大哭][大哭][大哭][大哭][大哭][大哭]真的好想你好想你 以后都要好好的,广东,女,2023-09-30 00:34:10,1,True
39,祝安好[爱心],广东,,2023-09-30 00:33:56,1,True
39,欢迎回来，中秋快乐！中秋快乐！,上海,,2023-09-30 00:30:13,1,True
39,欢迎回来，好久不见。,吉林,女,2023-09-30 00:24:49,1,True
39,谭总！,广东,,2023-09-30 00:21:45,1,True
39,啥时候发做菜的视频啊,湖北,男,2023-09-30 00:21:19,1,True
39,好想你！！老坛[大哭]欢迎你回来啊啊,浙江,,2023-09-30 00:20:48,1,True
39,辛苦了这三年的抗争，一切都在变好的，中秋快乐，身体健康，正如视频，黑暗过后皆是光明，欢迎回来！[微笑],广东,女,2023-09-30 00:14:50,1,True
39,@不可一世Teio 原来已经三年了[大哭]，他们已经三年了,上海,女,2023-09-30 00:13:54,1,True
39,卧槽。。卧槽？？！！！,北京,女,2023-09-30 00:11:49,1,True
40,我就知道，你一定会回来,上海,,2023-09-30 00:07:55,1,True
40,@FR随性 @佩某佩某佩_ 老坛！！！！,山东,,2023-09-30 00:05:05,1,True
40,看得我人发麻了,山东,,2023-09-30 00:07:32,1,False
40,同为焦虑症病友，真的很懂，加油,山东,,2023-09-30 00:04:11,1,True
40,欢迎回来 ，你还有我们,广东,男,2023-09-30 00:02:05,1,True
40,"我…………经历过同样的过程
我起了鸡皮疙瘩，我懂这种感受
这种剖析的痛苦，这种追寻自我的过程
无论多么反复，请一定要相信，一定会熬过的，过程或许会很长，但是随着时间在走，一定一定会熬过的。",广东,男,2023-09-30 00:00:06,1,True
40,回来就好，新的开始，欢迎回来[拥抱],陕西,,2023-09-29 23:58:01,1,True
40,"没想到发生了这些事🫂。
加油！世界还有好多值得的！",广东,女,2023-09-29 23:55:56,1,True
40,欢迎回来，中秋快乐,浙江,,2023-09-29 23:45:23,1,True
40,回来就好，一切都会好起来的。老坛去做自己想做的事情，我们也会好好支持你的。就像你说的一样“记住，总会有人守护着你。”,重庆,,2023-09-29 23:41:38,1,True
40,老坛加油！一直会支持你[大哭],上海,女,2023-09-29 23:36:27,1,True
40,也是我刚看你们视频的时候，你停更了，我很遗憾，三年了没想到又发视频了欢迎回来。,河南,,2023-09-29 23:34:51,1,True
40,老坛，欢迎回来[热词系列_你币有了],江苏,,2023-09-29 23:27:42,1,True
40,等你好久了 欢迎回来,四川,男,2023-09-29 23:27:15,1,True
40,好心疼你 抱抱老坛 欢迎回来 大家都在,北京,,2023-09-29 23:25:57,1,True
40,真的好想你啊[大哭][大哭][大哭],广东,女,2023-09-29 23:18:23,1,True
40,小食坛记yyds[打call][打call][打call],广东,男,2023-09-29 23:16:41,1,True
40,视频看哭了，想起了过去的自己，好在我现在也已经走出来了，老坛我们都在等你，中秋快乐[打call][给心心]，还有，欢迎回来,北京,女,2023-09-29 23:05:58,1,True
40,原来老谭胡说的胡是胡子的意思啊[吃瓜][吃瓜],浙江,女,2023-09-29 23:04:57,1,True
40,好久不见，欢迎回来！[大哭],黑龙江,女,2023-09-29 22:57:56,1,True
41,真不知道已经过了三年,广东,,2023-09-29 22:55:52,1,True
41,回来了！！！！好久了都，简直不敢相信，中秋快乐！[人格贴纸-ESFJ_抱抱你],广西,,2023-09-29 22:54:24,1,True
41,三年后终于想起密码了,广东,,2023-09-29 22:50:32,1,True
41,宝贝回来了,浙江,男,2023-09-29 22:50:20,1,True
41,你终于回来了….而我已经上大二了…,山东,女,2023-09-29 22:49:35,1,True
41,老坛中秋快乐！要天天开心！,浙江,女,2023-09-29 22:49:01,1,True
41,老坛中秋快乐,上海,,2023-09-29 22:48:45,1,True
41,老坛胡说我上bilibili第一个关注的up主3年回来就好,江西,男,2023-09-29 22:47:24,1,True
41,三年了 这么快,山东,,2023-09-29 22:46:22,1,True
41,"欢迎回家！之前的我也有这样至暗的时期，恢复了很久很久，或许现在都还没好完（记忆力消减的很快很快，情绪化依旧严重）（但是没有忘记自己开心最好），给坛总分享一下最近每天晚上睡觉前必听的歌中的歌词：不努力也没关系 你只要做自己就好 。因为最重要的 是你自身啊。 
想把耳朵捂上的话 就不要勉强去听了。 你想突破万难走上的道路 不一定是正确的。是从什么时候开始的 明明一点也不快乐。 却能为了讨好他人 面露出笑容啊 。欢笑 愤怒 悲伤 快乐 
全部都是你的自由啊 
不要让任何人干涉你 不用勉强自己没关系。（是我推（植田圭辅）自己写的歌，听到真的很有感触）
真的希望做无论是谁都好能开开心心的做自己想做的事，不去在意他人的想法和观点自己开开心心就好",湖北,女,2023-09-29 22:46:56,1,True
41,小坛啊 我喜欢你 喜欢到看到长得像你的男生都会忍不住多看几眼 真的希望你每天都开心,湖北,,2023-09-29 22:46:33,1,True
41,哇！是谁回来了[大哭],北京,女,2023-09-29 22:44:49,1,True
41,欢迎回来[打call][打call][打call],内蒙古,,2023-09-29 22:43:51,1,True
41,欢迎回来啊啊啊啊啊啊啊坛总[星星眼],江苏,,2023-09-29 22:40:56,1,True
41,三年啦？这么久了？！那么我这三年都嘎哈了！？[惊讶],内蒙古,女,2023-09-29 22:40:29,1,True
41,不管怎么样，中秋快乐老坛[桃源_缘分]我们依然愿意听你胡说[OK][打call][打call][打call][打call][打call],广西,,2023-09-29 22:38:46,1,True
41,我天呢，三年了，我都大二了，祝一切安好[爱心][爱心][爱心],山东,,2023-09-29 22:35:18,1,True
41,555终于等到你了老坛！！欢迎回来！我现在也有焦虑症  一起加油💪,江西,,2023-09-29 22:33:37,1,True
41,中秋快乐老坛    上次看你视频还是初中,福建,男,2023-09-29 22:33:32,1,True
41,中秋节快乐老坛，欢迎回来 特别想你。,广东,,2023-09-29 22:32:19,1,True
42,"得看见我的心 才知道我是谁
欢迎回来坛总 中秋快乐",湖南,女,2023-09-29 22:31:35,1,True
42,欢迎回来[脱单doge]催更催更,浙江,,2023-09-29 22:31:08,1,True
42,老坛加油呀[打call][打call][打call][打call][打call],上海,,2023-09-29 22:31:16,1,True
42,居然都三年了哦莫( ゜- ゜)つロ,浙江,男,2023-09-29 22:27:24,1,True
42,最初关注老坛是因为在校友墙上看到（深圳东湖中学）+变形兄弟，没想到这么快呀，三年多了,广东,,2023-09-29 22:28:46,1,True
42,中秋快乐老坛！好久不见,广东,,2023-09-29 22:28:14,1,True
42,大家都要好好的[拥抱]送给你们也送给自己,浙江,女,2023-09-29 22:26:45,1,True
42,小坛你真的很棒！[保卫萝卜_哭哭]看到你回来好开心,山东,女,2023-09-29 22:25:04,1,True
42,坛总中秋快乐！最近也确诊了抑郁和焦虑 一起加油了那就,吉林,,2023-09-29 22:20:00,1,True
42,老坛！等你好久了 欢迎回来[拥抱][拥抱],四川,女,2023-09-29 22:18:32,1,True
42,加油！！都会好的[奋斗]我们一直会等你[给心心],湖南,女,2023-09-29 22:15:13,1,True
42,欢迎回家，三年真的很漫长但 我还是等到你了,河南,女,2023-09-29 22:13:31,1,True
42,今天是我生日[大哭]已经快过去了 老坛可以祝我生日快乐吗,河北,男,2023-09-29 22:11:29,1,True
42,欢迎回来！一直都在等你[脱单doge][脱单doge][脱单doge][打call][打call][打call],广西,女,2023-09-29 22:11:09,1,True
42,好久不见，中秋快乐,河南,,2023-09-29 22:10:04,1,True
42,以后还会更新吗…我指的是周期不会这么长的,江苏,,2023-09-29 22:09:14,1,True
42,中秋快乐🥮❤️,广东,,2023-09-29 22:09:58,1,True
42,不是吧，我今天竟然撞见了[脱单doge],安徽,男,2023-09-29 22:09:07,1,True
42,中秋快乐，世界依然会因你而略有不同[脱单doge],四川,男,2023-09-29 22:08:56,1,True
43,呜呜呜呜🥹老谭要快乐[拥抱],浙江,女,2023-09-29 22:08:18,1,True
43,老坛加油![拥抱],江苏,,2023-09-29 22:06:22,1,True
43,中秋快乐，老坛。[打call],安徽,女,2023-09-29 22:04:39,1,True
43,欢迎回来！中秋快乐！！！,湖北,男,2023-09-29 22:03:26,1,True
43,[保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭]呜呜呜呜欢迎回来,广东,女,2023-09-29 22:02:40,1,True
43,老坛，想你了，欢迎回来[奶茶干杯],江西,男,2023-09-29 22:01:20,1,True
43,欢迎回来 中秋快乐 怀念的还有 我们是 变形兄弟！,黑龙江,,2023-09-29 22:00:24,1,True
43,抱抱抱抱，都会好的[拥抱][拥抱][拥抱],重庆,女,2023-09-29 21:59:31,1,True
43,老坛 好好生活[爱心],四川,女,2023-09-29 21:57:58,1,True
43,我昨天晚上还在搜索你我想你的视频了那个郭顶的想着你老坛我以前真的有点喜欢你的你回来太好了谢谢你,广东,女,2023-09-29 21:57:40,1,True
43,哇！真的是你啊！,广东,男,2023-09-29 21:57:38,1,True
43,看简介那个号码，是心理危机干预热线的,安徽,,2023-09-29 21:55:24,1,True
43,原来居然已经过去三年了嘛[笑哭]我还感觉好像变形兄弟只是去年的事一样,广东,男,2023-09-29 21:54:11,1,True
43,我也是[笑哭]感觉还在昨天，没想到这么久了,陕西,男,2023-09-29 21:58:44,0,False
43,回来吧老坛，期待变形兄弟[tv_难过],河南,男,2023-09-29 21:51:20,1,True
43,好久不見甚是想念 歡迎回來我的朋友。,广东,女,2023-09-29 21:50:44,1,True
43,我丢三年了都[大哭]老坛酸菜,湖南,男,2023-09-29 21:46:09,1,True
43,发生什么了啊，才意识到好久没看过老坛发视频了,湖北,,2023-09-29 21:44:06,1,True
43,原來已經三年了嗎，記得以前很喜歡聽你唱的human[大哭],广东,男,2023-09-29 21:43:07,1,True
43,"“老坛，时隔三年，欢迎回家”
“你走过的泥泞的路，脚印我们都看到了”
“花会沿路开放，你也是，我们也是”",安徽,女,2023-09-29 21:43:53,1,True
43,"现在看见老坛的视频，感觉既熟悉又陌生,我以为我大晚上的做梦了[大哭][大哭][大哭][大哭]",江苏,,2023-09-29 21:43:07,1,True
44,老坛 我也不知道说什么[大哭][大哭],广东,男,2023-09-29 21:43:07,1,True
44,中秋快乐，做自己就好,四川,,2023-09-29 21:43:02,1,True
44,欢迎回来！中秋节快乐！永远快乐！,内蒙古,女,2023-09-29 21:42:26,1,True
44,"第一眼以为看错了还愣了一下
中秋快乐老坛，欢迎回来[大哭]",上海,女,2023-09-29 21:41:03,1,True
44,老坛我真的好想你，一定要坚持下去，想想老婆孩子热炕头,广东,男,2023-09-29 21:41:37,1,True
44,天呐看到封面差点没认出来，欢迎回来，慢慢走出来吧，双节快乐老坛！！这动漫真的好有内种感觉，褪下面具，撕下表皮，露出真实的自己，先撕裂然后再重塑寻找[委屈],广东,女,2023-09-29 21:40:39,1,True
44,我是在做梦吗？[Cat_hightouch][Cat_hightouch][Cat_hightouch],福建,男,2023-09-29 21:40:43,1,True
44,爷爷你看 你关注的up主更新了,福建,男,2023-09-29 21:40:34,1,True
44,欢迎━(*｀∀´*)ノ亻!回来,湖南,男,2023-09-29 21:37:56,1,True
44,欢迎回来，中秋快乐老坛！！,浙江,女,2023-09-29 21:37:51,1,True
44,老坛不在的日子里已经把以前的视频全都刷了好几遍[大哭],山东,男,2023-09-29 21:37:47,1,True
44,在地铁上没戴耳机，静音看的，这个视频看得很揪心，很难受，但是再次收到你的消息我还是很开心，欢迎回来老坛！欢迎你走出来！祝你快乐！,江苏,,2023-09-29 21:36:27,1,True
44,我擦？我前两天才发现的老坛不见了，突然就回来了哈哈哈哈哈，欢迎回来,吉林,,2023-09-29 21:35:38,1,True
44,老坛中秋快乐啊，你也要快乐，我们都要快乐,山东,女,2023-09-29 21:35:37,1,True
44,我的天，各种方面都很疼的视频，希望你能好好的，坛,江苏,,2023-09-29 21:35:25,1,True
44,打开b站突然看见老谭胡说更新了，我还以为是高仿，一看居然是真的！无论如何，真的很欢迎回来[脱单doge][保卫萝卜_哭哭][打call],上海,,2023-09-29 21:34:07,1,True
44,回来了 我的特关[tv_流泪][tv_流泪][tv_流泪][tv_流泪],湖北,女,2023-09-29 21:31:29,1,True
44,中秋快乐，老坛[脱单doge],江西,男,2023-09-29 21:30:26,1,True
44,两年了一直保持着关注，欢迎回来老坛，希望你一直好好的[脱单doge],江苏,,2023-09-29 21:28:01,1,True
44,三年好快啊[大哭][大哭][大哭]想死你了老坛[大哭][大哭][大哭][大哭],辽宁,,2023-09-29 21:27:59,1,True
45,居然真的回来了，我还以为推给了我你以前的视频[笑哭],广东,,2023-09-29 21:27:32,1,True
45,想你，中秋节快乐！,安徽,,2023-09-29 21:27:19,1,True
45,中秋快乐，坛哥，加油[奋斗],广东,男,2023-09-29 21:27:05,1,True
45,别怕啊老坛，加油！！！！,湖南,女,2023-09-29 21:23:24,1,True
45,已经三年了吗 中秋快乐 欢迎回来,黑龙江,,2023-09-29 21:23:00,1,True
45,"三年？三年！
欢迎回来，好久不见
中秋快乐，一定要一直快乐啊[大哭]",湖北,女,2023-09-29 21:22:47,1,True
45,老坛我真的好想你啊，好想好想...,四川,,2023-09-29 21:22:45,1,True
45,有生之年系列啊啊啊啊我占个座[大哭],广东,,2023-09-29 21:22:39,1,True
45,停了 又好像没停  毕竟有更重要的事需要追求,湖北,,2023-09-29 21:22:03,1,True
45,坛 永远支持你…相信你可以,广东,,2023-09-29 21:20:59,1,True
45,喜欢你的第四年 等你回来,广东,,2023-09-29 21:21:18,0,False
45,三年过的这么快吗[大哭]，老坛要开心啊,河北,,2023-09-29 21:21:18,1,True
45,小坛，时间真的过得好快....看完想起我之前的一段情绪低谷，那时候很容易被悲伤的情绪淹没 用一些强烈的痛觉才能让自己回归到清醒。但是我现在还蛮好的，有自己的目标，有在好好生活。嗯！大家都要好好生活！中秋快乐[爱心],山东,,2023-09-29 21:20:30,1,True
45,中秋快乐哥，想死你了要[调皮][调皮],上海,男,2023-09-29 21:20:14,1,True
45,我的天呐…有种梦醒之后的感觉,四川,,2023-09-29 21:20:00,1,True
45,辛苦啦 欢迎回家！我们都在等你！,山东,男,2023-09-29 21:19:42,1,True
45,非常想念你…一直在等你 其实并不知道你还会不会回来 但是一直很感谢你陪伴了我一段很重要的时期…,广东,,2023-09-29 21:18:42,1,True
45,欢迎回来[打call],四川,,2023-09-29 21:17:18,1,True
